region_code,region_name,year,month,time,dengue_cases,population,DIR
5,Central-West,2020,2,230,38439,16504303,232.902898110875
5,Central-West,2020,3,231,40005,16504303,242.391332733045
5,Central-West,2020,4,232,33707,16504303,204.231587362399
5,Central-West,2020,5,233,24522,16504303,148.579434102731
5,Central-West,2020,6,234,13603,16504303,82.4209298629576
5,Central-West,2020,7,235,7337,16504303,44.4550733223936
5,Central-West,2020,8,236,3679,16504303,22.2911564335677
5,Central-West,2020,9,237,2736,16504303,16.5774949720688
5,Central-West,2020,10,238,2158,16504303,13.0753779787005
5,Central-West,2020,11,239,3150,16504303,19.0859317112634
5,Central-West,2020,12,240,4669,16504303,28.2895921142505
