state_code,state_name,state_abb,year,month,tmean,prcp,pdsi
27,Alagoas,AL,2009,9,23.9553466871673,33.8591130013559,0.277298617121928
27,Alagoas,AL,2010,9,22.8289050307928,68.6251882852293,-1.17829409657119
27,Alagoas,AL,2011,9,22.6341909146776,64.5820686863918,-0.772202424120669
27,Alagoas,AL,2012,9,23.3647533865536,33.2425681562985,-2.99127250792933
27,Alagoas,AL,2013,9,23.6490138371786,47.6549531057769,-3.43989392822864
27,Alagoas,AL,2014,9,23.4202875623516,63.4901986028634,-1.43765811213091
27,Alagoas,AL,2015,9,24.2085129232968,30.8339205723183,-2.05871636376662
27,Alagoas,AL,2016,9,24.1703279158648,35.87073951609,-3.87876795086206
27,Alagoas,AL,2017,9,22.6221032797122,87.1414841296626,-3.03219798265719
27,Alagoas,AL,2018,9,24.1415423598944,35.3389742140677,-3.94317891083512
27,Alagoas,AL,2019,9,23.9166845807842,41.0303826706082,-2.55355019078535
27,Alagoas,AL,2020,9,23.504199850793,40.6774265812893,-2.5052003883848
27,Alagoas,AL,2001,10,24.7519741993325,56.1693976813672,1.95034635768217
27,Alagoas,AL,2002,10,24.584579037685,36.6650010838228,-0.99762042947844
27,Alagoas,AL,2003,10,24.8708257488176,44.7315528533038,-0.206625443933459
27,Alagoas,AL,2004,10,24.8781772314334,29.1071142893212,-0.589098742889131
27,Alagoas,AL,2005,10,24.9324081832287,31.3956635699553,-1.4069692521703
27,Alagoas,AL,2006,10,25.2135805616192,31.297112455555,0.390145951379821
27,Alagoas,AL,2007,10,24.0798970016779,39.912397478141,-1.11525713287148
27,Alagoas,AL,2008,10,24.6152785806095,46.1840643415264,0.411421425129268
27,Alagoas,AL,2009,10,25.8210954105153,22.0136789527594,0.219219844094386
27,Alagoas,AL,2010,10,25.1881001416375,55.7042903526157,-1.25008850941873
27,Alagoas,AL,2011,10,24.5547441407746,44.8215693305521,-0.576730146780428
27,Alagoas,AL,2012,10,24.1085473041909,33.2743153572083,-3.10501712210038
27,Alagoas,AL,2013,10,24.4606678345624,73.2493436289769,-2.69938195000092
27,Alagoas,AL,2014,10,23.9846313139972,87.2967955458399,-1.16371053574132
27,Alagoas,AL,2015,10,25.2040371240354,23.7846065128551,-2.3241433524618
27,Alagoas,AL,2016,10,25.6430540271834,28.6215339267955,-4.17421285311381
27,Alagoas,AL,2017,10,24.2111380146999,48.3736591806599,-2.83391666646097
27,Alagoas,AL,2018,10,25.8924659467211,22.9188684996437,-4.09819819646723
27,Alagoas,AL,2019,10,25.2060362497966,25.2224233664718,-2.35131488594354
27,Alagoas,AL,2020,10,25.9857853908165,18.7817247521644,-2.71923510701049
27,Alagoas,AL,2001,11,25.8455430386113,21.873210011744,2.14394466432871
27,Alagoas,AL,2002,11,25.7550211513744,29.092826609518,-0.984949002663294
27,Alagoas,AL,2003,11,25.9275955873377,37.4843772158903,-0.0396263444997078
27,Alagoas,AL,2004,11,25.9622185650994,21.3077331430772,-0.893009425670493
27,Alagoas,AL,2005,11,26.1997450286267,17.7747579415639,-1.71647470955755
27,Alagoas,AL,2006,11,26.1214093414008,29.0179916035895,0.545960879756832
27,Alagoas,AL,2007,11,25.6807219000424,19.4133843838,-1.34432847534909
27,Alagoas,AL,2008,11,26.2215955958647,10.7068945812244,0.0592187020708533
27,Alagoas,AL,2009,11,26.1397481619143,15.8804713931738,-0.412507951605007
27,Alagoas,AL,2010,11,25.8880037419936,16.226975411761,-1.48760819690777
27,Alagoas,AL,2011,11,24.8877231186512,68.0006568198111,-0.373195632000216
27,Alagoas,AL,2012,11,26.3343297920975,11.7637089163649,-3.36856218880298
27,Alagoas,AL,2013,11,25.0327950271906,45.1659458665287,-2.17836628503659
27,Alagoas,AL,2014,11,25.1995598662133,101.939224448859,-0.796618388637024
27,Alagoas,AL,2015,11,26.7144272374172,11.6933135331846,-2.61316518105713
27,Alagoas,AL,2016,11,26.3099316615684,21.691250018045,-4.42424167605008
27,Alagoas,AL,2017,11,25.8277611451991,20.9395647458002,-2.76729907942753
27,Alagoas,AL,2018,11,25.9566800360586,45.3246928009333,-4.20053671855553
27,Alagoas,AL,2019,11,26.5754410986807,13.3306878244176,-2.36379336843304
27,Alagoas,AL,2020,11,25.9133560891245,56.0914787217683,-2.76704524311365
27,Alagoas,AL,2001,12,25.9333243276559,60.0891011742985,2.29459152619044
27,Alagoas,AL,2002,12,26.7100412331375,34.2851362415389,-1.01876719120671
27,Alagoas,AL,2003,12,26.7133610482309,24.515709512374,-0.0145309851230945
27,Alagoas,AL,2004,12,26.7059725967108,13.8429343285514,-1.14015475178466
27,Alagoas,AL,2005,12,25.8334063548668,64.3549275117762,-1.03564051955062
27,Alagoas,AL,2006,12,26.7565425424015,21.481411393951,0.612817604131266
27,Alagoas,AL,2007,12,26.0631645988016,27.2329147259394,-1.47143230601853
